price,installment,title,location,bedroom,bathroom,garage,land_area,building_area
Rp 55 Miliar Total,Rp 282 Jutaan (Tenor 20 Tahun),"Dijual Pabrik, Bagus Dan Luas di Lengkong, Nganjuk, Jawa Timur",Nganjuk,,,,19860 m²,10000 m²
"Rp 8,5 Miliar Total",Rp 43 Jutaan (Tenor 20 Tahun),Gudang Akses Kontainer Bisa Perluasan Di Simo Boyolali Solo,Boyolali,,2,20,3137 m²,600 m²
Rp 800 Ribu /m²,Rp 10 Ribuan (Tenor 20 Tahun),Tanah Komersial Luaa ±8000 M2 Di Tepi Jalan Raya Di Lampung Timur,Lampung Timur,,,,8000 m²,
Rp 65 Juta Total,Rp 340 Ribuan (Tenor 20 Tahun),"2 Unit Tanah Kavling dekat Bandara BIM di Batang Sarik,Nagari Ketaping",Padang Pariaman,,,,144 m²,
Rp 49 Miliar Total,Rp 252 Jutaan (Tenor 20 Tahun),"Lahan Komersial cocok untuk usaha/bisnis di Jalan Sutomo,Marapalam",Padang,,,,13194 m²,
"Rp 6,5 Miliar Total",Rp 33 Jutaan (Tenor 20 Tahun),"Villa Dan Lahan Investasi  di Tepi Danau Atas,Alahan Panjang, Danau Kembar",Solok,,,,7500 m²,1000 m²
Rp 4 Miliar Total,Rp 20 Jutaan (Tenor 20 Tahun),Dijual Pabrik Beserta Mesin Di Pekalongan Lampung Timur,Lampung Timur,,,,1935 m²,731 m²
"Rp 6,14 Miliar Total",Rp 31 Jutaan (Tenor 20 Tahun),TANAH KOSONG LUAS DI MANADO,Minahasa,,,,30700 m²,
Rp 787 Juta,Rp 4 Jutaan (Tenor 20 Tahun),Rumah Hunian 2 Tingkat Dalam Komplek Marendal,Medan,4,2,1,96 m²,144 m²
Rp 500 Juta Total,Rp 2 Jutaan (Tenor 20 Tahun),"Dijual Cepat Tanah Cantik Dan Menarik Daerah Viola Sawangan, Harga Sangat Murah",Minahasa,,,,800 m²,
"Rp 1,29 Miliar",Rp 6 Jutaan (Tenor 20 Tahun),RUMAH KYAI MANAN MALANG 87869,Malang,1,1,,725 m²,10 m²
Rp 201 Juta,Rp 1 Jutaan (Tenor 20 Tahun),RUMAH BIMA PONDOK INDAH BIMA 85702,Bima,1,1,,100 m²,10 m²
Rp 419 Juta,Rp 2 Jutaan (Tenor 20 Tahun),RUMAH  LINTAS LAMBU - SAPE BIMA 85693,Bima,1,1,,306 m²,10 m²
Rp 697 Juta,Rp 3 Jutaan (Tenor 20 Tahun),RUMAH TAMANSARI JEMBER 83002,Jember,1,1,,998 m²,10 m²
"Rp 5,84 Miliar",Rp 30 Jutaan (Tenor 20 Tahun),RUMAH KRAKATAU JEMBER 91779,Jember,1,1,,3692 m²,10 m²
"Rp 2,66 Miliar",Rp 13 Jutaan (Tenor 20 Tahun),RUMAH MANGGAR-KESILIR JEMBER 91783,Jember,1,1,,1825 m²,10 m²
Rp 214 Juta,Rp 1 Jutaan (Tenor 20 Tahun),RUMAH SULTAN AGUNG JEMBER 91808,Jember,1,1,,128 m²,10 m²
"Rp 7,9 Miliar",Rp 40 Jutaan (Tenor 20 Tahun),RUMAH MEWAH DENGAN PRIVAT POOL SIAP HUNI DI TOMOHON SULUT,Tomohon,4,5,8,1100 m²,600 m²
"Rp 1,8 Miliar",Rp 9 Jutaan (Tenor 20 Tahun),Dijual Rumah Luas 523 Di Pinggir Jalan Puntang Bandung,Bandung,4,3,1,523 m²,450 m²
Rp 750 Ribu /m²,Rp 10 Ribuan (Tenor 20 Tahun),Tanah Di Desa Sidomulyo Kec. Ngadirojo Pacitan Jawa Timur(ID1113),Pacitan,,,,3544 m²,
"Rp 2,7 Miliar Total",Rp 13 Jutaan (Tenor 20 Tahun),"Jual Ruang Usaha Bagus Siap Huni Serang, Banten",Serang,,2,,852 m²,120 m²
Rp 4 Miliar Total,Rp 20 Jutaan (Tenor 20 Tahun),Tanah di Desa Bebetin Sawan Sekumpul Singaraja,Buleleng,,,,1900 m²,
Rp 500 Ribu /m²,Rp 10 Ribuan (Tenor 20 Tahun),Dijual Tanah Pinggir Jalan Raya Lingkis Rambutan Jejawi Oki,Ogan Komering Ilir,,,,20000 m²,
Rp 800 Juta,Rp 4 Jutaan (Tenor 20 Tahun),Jual Rumah 1 Lantai Pangkep Kota Di Pangkep,Pangkajene,3,3,,160 m²,140 m²
"Rp 18,5 Miliar",Rp 95 Jutaan (Tenor 20 Tahun),TANAH BONUS 2RUMAH dan HOMESTAY di JALAN UTAMA di BANYUWANGI,Banyuwangi,19,15,12,7450 m²,1000 m²
Rp 575 Juta,Rp 2 Jutaan (Tenor 20 Tahun),RUMAH 2KT STRATEGIS MINIMALIS serta ASRI diKOTA SINGARAJA BALI,Buleleng,2,2,,122 m²,59 m²
Rp 15 Miliar,Rp 77 Jutaan (Tenor 20 Tahun),"Villa di batuan kaler Bali dengan View persawahan yang sangat nyaman, nny",Gianyar,3,3,3,800 m²,400 m²
"Rp 5,5 Miliar Total",Rp 28 Jutaan (Tenor 20 Tahun),Dijual Cepat Ruko Jl. Jendral Sudirman Klandasan Hm yn,Balikpapan,,1,2,110 m²,220 m²
Rp 800 Juta,Rp 4 Jutaan (Tenor 20 Tahun),Rumah Baru SHM Dekat ke Bandara YIA Bonus Kitchen Set,Kulon Progo,3,2,1,108 m²,70 m²
"Rp 1,43 Miliar Total",Rp 7 Jutaan (Tenor 20 Tahun),KOMERSIAL KENARI MAS JAKARTA PUSAT 93959,Natuna,,,,775 m²,10 m²
Rp 290 Juta /are,Rp 1 Jutaan (Tenor 20 Tahun),Lahan Tanah Viiew Danau Batur Area Villasangat Isitimewa Di Batur Kintamani,Bangli,,,,4200 m²,
Rp 200 Juta /are,Rp 1 Jutaan (Tenor 20 Tahun),Tanah Premium Dan Strategis View Gunung N Danau Batur Kintamani,Bangli,,,,21500 m²,
"Rp 2,5 Juta /m²",Rp 20 Ribuan (Tenor 20 Tahun),"Tanah di Jalan Tanah Lot, Pandak, Tabanan Cocok Untuk Development",Tabanan,,,,12350 m²,
"Rp 2,47 Miliar Total",Rp 12 Jutaan (Tenor 20 Tahun),Kavling Murah Bonus Rumah Lokasi Lolongok Empang Bogor,Bogor,,,,494 m²,
"Rp 3,8 Juta Total",Rp 20 Ribuan (Tenor 20 Tahun),Tanah Kavling Kota Bandung Dekat Sman 21 Bandung,Bandung,,,,103 m²,
"Rp 3,8 Juta /m²",Rp 20 Ribuan (Tenor 20 Tahun),Tanah SHM 597 m² Kalimanggis Di Belakang Plaza Cibubur,Depok,,,,597 m²,
Rp 100 Ribu /m²,Rp 10 Ribuan (Tenor 20 Tahun),Tanah Di Seseupan Karang Wareng Cirebon Timur,Cirebon,,,,360000 m²,
"Rp 1,1 Miliar Total",Rp 5 Jutaan (Tenor 20 Tahun),DIJUAL RUKO BARU 2 LANTAI DI MANGGARUPI,Makassar,,3,,105 m²,75 m²
Rp 1 Miliar,Rp 5 Jutaan (Tenor 20 Tahun),Dijual Rumah Luas Siap Huni di Pinggir Jalan Sangat Cocok Untuk Buka Usaha,Deli Serdang,3,3,1,220 m²,160 m²
Rp 8 Miliar,Rp 41 Jutaan (Tenor 20 Tahun),Villa Investasi Luas 2500 M² Bebas Banjir Kawasan Sejuk Di Garut,Garut,1,2,,2500 m²,100 m²
"Rp 2,9 Miliar Total",Rp 14 Jutaan (Tenor 20 Tahun),Tanah Dijual Jalan R T A Milono Palangka Raya,Palangkaraya,,,,5000 m²,
Rp 350 Juta,Rp 1 Jutaan (Tenor 20 Tahun),Rumah Scandinavian 350 Jtan 1 Lantai Di Sempor Kebumen,Kebumen,2,1,1,86 m²,40 m²
"Rp 41,8 Miliar Total",Rp 215 Jutaan (Tenor 20 Tahun),"TANAH HGB 27.900M2 SUKAPURA G.BROMO, PROBOLINGGO. COCOK DIBANGUN UNTUK HOTEL",Probolinggo,,,,27900 m²,
Rp 350 Ribu /m²,Rp 10 Ribuan (Tenor 20 Tahun),"Dijual Tanah Luas di Kawasan Agrowisata Bantar Agung, Majalengka",Majalengka,,,,2816 m²,
Rp 975 Juta,Rp 5 Jutaan (Tenor 20 Tahun),Rumah Sangat BU Jual Sebelum 13 Feb Di Advani Summarecon Karawang,Karawang,3,2,,98 m²,136 m²
"Rp 5,5 Miliar Total",Rp 28 Jutaan (Tenor 20 Tahun),Ruko 2 Lantai Strategis Ramai Siap Pakai Di Cisewu Garut,Garut,,2,6,348 m²,76 m²
"Rp 4,5 Miliar",Rp 23 Jutaan (Tenor 20 Tahun),Beautiful Beachfront Villa with Swimming pool 600m² Buleleng Bali,Buleleng,3,2,1,600 m²,200 m²
Rp 450 Juta,Rp 2 Jutaan (Tenor 20 Tahun),Promo Cluster Haska Graha  Makassar Tengah Kota Makassar,Makassar,2,1,1,45 m²,80 m²
"Rp 3,5 Juta /m²",Rp 20 Ribuan (Tenor 20 Tahun),Kavling Di Susukan Ungaran,Semarang,,,,2413 m²,
"Rp 4,3 Miliar",Rp 22 Jutaan (Tenor 20 Tahun),Rumah 2 lantai di samping jalan raya lokasi strategis,Majalengka,3,3,2,1365 m²,338 m²
Rp 500 Juta,Rp 2 Jutaan (Tenor 20 Tahun),RUMAH BEBAS BANJIR KAWASAN NYAMAN DI SANGGRAHAN,Solo,2,1,,81 m²,81 m²
Rp 365 Juta,Rp 1 Jutaan (Tenor 20 Tahun),BU JUAL CEPAT RUMAH DI BANARAN DEKAT KONIMEX,Solo,2,1,,60 m²,60 m²
Rp 3 Juta /m²,Rp 20 Ribuan (Tenor 20 Tahun),Tanah Kavling 1.500m2 Jln Asnawi Arbain Beje Beje/shm,Balikpapan,,,,1500 m²,
Rp 495 Juta,Rp 2 Jutaan (Tenor 20 Tahun),"Rumah DIJUAL, 3 menit dari Pasar Banjaran 5 menit dari Simpang Lima Gumul dan RSUD SLG, berada didaerah doko, ngasem",Kediri,2,1,1,156 m²,152 m²
"Rp 2,3 Miliar",Rp 11 Jutaan (Tenor 20 Tahun),Dijual rumah strategis tengah kota Cinde Semarang 9036,Semarang,5,3,1,239 m²,200 m²
Rp 700 Ribu /m²,Rp 10 Ribuan (Tenor 20 Tahun),Tanah Sawah Luas Subur Strategis di Kasembon Malang,Malang,,,,22660 m²,
Hubungi Agen,Rp 0 (Tenor 20 Tahun),Tanah Jl. Medan KM 5 Simpang Karang Sari Pematang Siantar -T-0042,Pematang Siantar,,,,665 m²,
Rp 78 Ribu /m²,Rp 10 Ribuan (Tenor 20 Tahun),Tanah Luas Murah Dibawah Pasaran di Kima Bajo Minahasa Manado,Minahasa Utara,,,,34819 m²,
Rp 346 Juta,Rp 1 Jutaan (Tenor 20 Tahun),RUMAH DE NAILA VILLAGE GRESIK 36558,Tuban,1,1,,100 m²,10 m²
Rp 30 Juta /are,Rp 160 Ribuan (Tenor 20 Tahun),TANAH KEBUN VIEW LAUT BULIAN,Buleleng,,,,2800 m²,
"Rp 2,25 Miliar",Rp 11 Jutaan (Tenor 20 Tahun),Tanah Bangunan Murah SHM Hitung Tanah Di Cirebon Jl. Samadikun,Cirebon,1,2,2,502 m²,450 m²
Rp 270 Juta,Rp 1 Jutaan (Tenor 20 Tahun),RUMAH SIDOMULYO GORONTALO 4617,Gorontalo,1,1,,310 m²,10 m²
"Rp 1,97 Miliar",Rp 10 Jutaan (Tenor 20 Tahun),RUMAH GAJAH MADA KEDIRI 2374,Kediri,1,1,,530 m²,321 m²
Rp 390 Juta,Rp 2 Jutaan (Tenor 20 Tahun),Rumah Minimalis Modern Sudah Smarthome di Gombong Kebumen,Kebumen,2,1,1,84 m²,36 m²
"Rp 3,5 Juta /m²",Rp 20 Ribuan (Tenor 20 Tahun),"Kavling Komersil Strategis Jalan Raya Lingkar Selatan, Cilegon, Serang, Banten",Serang,,,,2200 m²,
"Rp 1,3 Miliar",Rp 6 Jutaan (Tenor 20 Tahun),Dijual Rumah Baru Minimalis Modern 3BR Lowokwaru Suhat Malang,Malang,3,2,2,135 m²,110 m²
Rp 11 Miliar /m²,Rp 56 Jutaan (Tenor 20 Tahun),Peluang Bisnis Di Jual Pabrik/ Gudang Di Jawa Timur Akses Bandara Pelabuhan,Banyuwangi,,,,3500 m²,1420 m²
"Rp 2,29 Miliar",Rp 11 Jutaan (Tenor 20 Tahun),RUMAH AM TAHIR KUTAI KARTANEGARA 36962,Kutai Kartanegara,1,1,,628 m²,10 m²
Rp 200 Ribu /m²,Rp 10 Ribuan (Tenor 20 Tahun),Lahan Tambang Pasir Silika Konsel Moramo Sulawesi Tenggara,Bombana,,,,23873 m²,
Rp 12 Juta /m²,Rp 70 Ribuan (Tenor 20 Tahun),Tanah Lokasi Strategis Tengah Kota Denpasar di Jaya Giri Renon,Denpasar,,,,600 m²,
"Rp 1,5 Miliar",Rp 7 Jutaan (Tenor 20 Tahun),"Rumah 2 Lantai Dijual View Pantai Parangtriris, Lt 340m2",Gunung Kidul,7,3,1,340 m²,600 m²
Rp 2 Miliar,Rp 10 Jutaan (Tenor 20 Tahun),Dijual Rumah Di Semarang Barat Semi Furnished,Semarang,5,4,,150 m²,175 m²
Rp 120 Ribu /m²,Rp 10 Ribuan (Tenor 20 Tahun),Tanah Siap Bangun Di Desa Benteng Gajah Tanralili Maros,Maros,,,,38 m²,
Rp 850 Ribu /m²,Rp 10 Ribuan (Tenor 20 Tahun),"JUAL TANAH PADAT DI INDRAMAYU, JALAN RAYA SUBANG",Indramayu,,,,30180 m²,
"Rp 1,7 Miliar Total",Rp 8 Jutaan (Tenor 20 Tahun),TANAH KEBUN SIAP PANEN LOKASI JEMBRANA,Jembrana,,,,1000 m²,
Rp 599 Juta,Rp 3 Jutaan (Tenor 20 Tahun),Rumah 2 Lantai Murah Daerah Jalan Jendral Sudirman Palopo,Palopo,3,2,1,170 m²,170 m²
"Rp 1,5 Miliar Total",Rp 7 Jutaan (Tenor 20 Tahun),Di Jual Tanah Los Sungai Dan Jungle Ada Waterfall Mini,Gianyar,,,,630 m²,
Rp 850 Ribu /m²,Rp 10 Ribuan (Tenor 20 Tahun),Tanah Luas Super Murah Lokasi Strategis Poros Jalan  Probolinggo,Probolinggo,,,,10294 m²,
"Rp 1,15 Miliar Total",Rp 5 Jutaan (Tenor 20 Tahun),"Tanah Istimewa Bendungan Karangmojo.strategis Murah Bu , Gunung Kidul",Gunung Kidul,,,,7638 m²,
Rp 50 Ribu /m²,Rp 10 Ribuan (Tenor 20 Tahun),Dijual Cepat Perkebunan Teh Hijau Produktif,Majalengka,,,,420000 m²,
Rp 400 Juta /are,Rp 2 Jutaan (Tenor 20 Tahun),Tanah dan Bangunan Jalur Utama Pariwisata Baturiti Bedugul,Tabanan,,,,2820 m²,
Rp 500 Ribu /m²,Rp 10 Ribuan (Tenor 20 Tahun),"Tanah di Jl. Jatibarang – Kadipaten, Wanasari, Indramayu , Indramayu",Indramayu,,,,9952 m²,
Rp 3 Miliar Total,Rp 15 Jutaan (Tenor 20 Tahun),Jual Ruko 3 Lt Lokasi Strategis Jalan Utama Semarapura Klungkung,Semarapura,,4,1,290 m²,250 m²
"Rp 5,3 Miliar Total",Rp 27 Jutaan (Tenor 20 Tahun),"Dijual Ruko Super Produktif, Lantai 1 Sewa Alfa, Lantai 2 Kost 30 Kamar, Jl Cikoneng Bandung",Ciamis,,20,,216 m²,435 m²
"Rp 1,7 Juta /m²",Rp 10 Ribuan (Tenor 20 Tahun),Tanah 2 Hectare Murah di Jalan Bandara Kuala Namu Deli Serdang,Deli Serdang,,,,20000 m²,
"Rp 4,81 Miliar Total",Rp 24 Jutaan (Tenor 20 Tahun),"Tanah Strategis Dijalan Utama Ida Bagus Mantra, Klungkung Bali",Semarapura,,,,875 m²,
Rp 800 Juta Total,Rp 4 Jutaan (Tenor 20 Tahun),"Tanah Tepi Jalan di Talaga Kulon, Majalengka Jawa Barat",Majalengka,,,,425 m²,
Rp 950 Juta,Rp 4 Jutaan (Tenor 20 Tahun),Rumah Bagus Strategis 2lantai Siap Pakai Di Dkt Semanggi Solo,Solo,4,2,,117 m²,234 m²
Rp 11 Miliar,Rp 56 Jutaan (Tenor 20 Tahun),Melbourne Sayers Road - 2 lantai - Jalan Raya,Australia,4,2,2,422 m²,422 m²
"Rp 2,5 Juta /m²",Rp 20 Ribuan (Tenor 20 Tahun),Dijual Tanah 1150 m² HGB Dikawasan Industri Terboyo,Semarang,,,,1150 m²,
"Rp 2,1 Miliar",Rp 10 Jutaan (Tenor 20 Tahun),Rumah Dekat Ubud Lokasi Singapadu,Gianyar,,,,250 m²,300 m²
Rp 23 Miliar,Rp 118 Jutaan (Tenor 20 Tahun),Dijual Cepat Hotel Di Ambon Lokasi Strategis Dekat Kantor Gubernur,Ambon,30,,,400 m²,1000 m²
Rp 3 Miliar,Rp 15 Jutaan (Tenor 20 Tahun),Di Tanah Ada Bangunan Rumah Kontrakan 20 Pintu Tangerang,Pandeglang,22,2,,700 m²,400 m²
Rp 122 Juta Total,Rp 630 Ribuan (Tenor 20 Tahun),"Dijual Tanah Area Kecamatan Ruteng, Manggarai",Manggarai,,,,1110 m²,
Rp 14 Miliar Total,Rp 72 Jutaan (Tenor 20 Tahun),GUDANG TENGAH KOTA GOTONG ROYONG SIAP PAKAI UNTUK USAHA,Surakarta,,2,,3152 m²,2500 m²
Rp 420 Juta,Rp 2 Jutaan (Tenor 20 Tahun),Rumah besar Selatan Pasar Kutukan Garum Blitar,Blitar,2,2,,759 m²,500 m²
Rp 1 Juta /m²,Rp 10 Ribuan (Tenor 20 Tahun),Dijual Cepat Tanah 4 Hektar Cisarua Cibulan Bogor,Bogor,,,,47290 m²,
Rp 500 Ribu /m²,Rp 10 Ribuan (Tenor 20 Tahun),"Tanah Dan Bangunan di Kepulauan Seribu Selatan, Dki Jakarta",Kepulauan Seribu,,,,20000 m²,
Rp 500 Ribu /m²,Rp 10 Ribuan (Tenor 20 Tahun),"Murah Dijual Tanah Komersial Pergudangan Industri Gondang, Nganjuk",Nganjuk,,,,100000 m²,
Rp 12 Miliar Total,Rp 61 Jutaan (Tenor 20 Tahun),"Gudang Siap Pakai 1050 M2 Di Jl. Pembangunan, Batuceper, Tangerang",Tangerang,,2,,1050 m²,840 m²
Rp 55 Juta /are,Rp 290 Ribuan (Tenor 20 Tahun),"Tanah Siap Bangun 1,23 Ha Pinggir Aspal Singaraja Buleleng Bali",Buleleng,,,,12300 m²,
"Rp 1,65 Miliar Total",Rp 8 Jutaan (Tenor 20 Tahun),Tanah pinggir pantai Beachfront 1100m²,Buleleng,,,,1100 m²,
"Rp 2,85 Juta /m²",Rp 20 Ribuan (Tenor 20 Tahun),"TN025 , Dijual Tanah di Daerah Kurungrejo, Prambon, Nganjuk",Nganjuk,,,,1985 m²,
Rp 385 Juta,Rp 1 Jutaan (Tenor 20 Tahun),Apartemen Ayodya 2 Bedroom Tower Jade Cikokol Tangerang,Bekasi,2,1,,,38 m²
Rp 180 Juta Total,Rp 930 Ribuan (Tenor 20 Tahun),Di Jual Cepat Tanah 20x30 Di Perdagangan 3 Simalungun Shm,Simalungun,,,,600 m²,
Rp 1 Miliar,Rp 5 Jutaan (Tenor 20 Tahun),Rumah Luas 315m² Bagus Shm Di Sidomulyo Gemolong Sragen,Sragen,4,2,,315 m²,315 m²
"Rp 4,96 Miliar Total",Rp 25 Jutaan (Tenor 20 Tahun),Gudang Luas Dijual Di Cimarga Rangkas Bitung Lebak Banten,Lebak,,2,10,3000 m²,771 m²
Rp 125 Juta Total,Rp 650 Ribuan (Tenor 20 Tahun),Sewa Ruko Murah Strategis Di Martoyudan Magelang,Magelang,,3,,180 m²,400 m²
"Rp 5,56 Miliar Total",Rp 28 Jutaan (Tenor 20 Tahun),Tanah Di Jual View Sawah Dan Gunung Cocok  Villa  Pitra Tabanan,Tabanan,,,,13900 m²,
Rp 115 Ribu /m²,Rp 10 Ribuan (Tenor 20 Tahun),DIJUAL LAHAN KEBUN PERTANIAN AKTIF ADA VILLA DI SINDANGKERTA KBB,Bandung,,,,8692 m²,
Rp 350 Ribu /m²,Rp 10 Ribuan (Tenor 20 Tahun),"Tanah di Ds Ate Dalo , Sumba Barat Daya Tt 6828",Sumba Barat Daya,,,,41020 m²,
"Rp 2,75 Miliar Total",Rp 14 Jutaan (Tenor 20 Tahun),Dijual tanah lokasi belumbang kerambitan tabanan bali,Tabanan,,,,4595 m²,
Rp 300 Juta,Rp 1 Jutaan (Tenor 20 Tahun),Rumah Murah Siap Huni Di Kalimanah Purbalingga,Purbalingga,2,1,1,79 m²,79 m²
Rp 738 Juta,Rp 3 Jutaan (Tenor 20 Tahun),Eiffel Of Brastagi,Medan,3,2,,84 m²,80 m²
"Rp 1,25 Miliar",Rp 6 Jutaan (Tenor 20 Tahun),Rumah 2 Lantai Murah Biaung Kesiman Denpasar Bali,Tabanan,3,2,1,102 m²,180 m²
Rp 7 Juta /m²,Rp 40 Ribuan (Tenor 20 Tahun),"Dijual Cepat Tanah jl wahidin kab Batang,Jawa tengah        * elisabeth",Batang,,,,8590 m²,
Rp 1 Miliar,Rp 5 Jutaan (Tenor 20 Tahun),"Rumah Baru View Cantik Bonus Toko Di Durenan, Trenggalek",Trenggalek,3,2,2,417 m²,350 m²
"Rp 2,5 Miliar Total",Rp 12 Jutaan (Tenor 20 Tahun),"Apotik Masih Jalan , Pinggir  Jalan Kembangarum Karangwen Demak",Demak,,4,2,287 m²,90 m²
Rp 30 Ribu /m²,Rp 10 Ribuan (Tenor 20 Tahun),"Jual Tanah di Ciamis, 30 Rb Permeter Luas 3 Ha Dekat Sungai",Ciamis,,,,27000 m²,
"Rp 2,5 Miliar Total",Rp 12 Jutaan (Tenor 20 Tahun),Dijual Tanah Strategis Pinggir Jalan Raya Deles Indah Klaten,Klaten,,,,6450 m²,
Rp 4 Miliar,Rp 20 Jutaan (Tenor 20 Tahun),Rumah 2 Lt Strategis Di Tirtamaya Residence Sukoharjo S6979,Sukoharjo,4,3,1,350 m²,250 m²
Rp 685 Juta,Rp 3 Jutaan (Tenor 20 Tahun),Rumah Modern Dekat Pemkab Sleman Di Jalan Kebonagung,Sleman,2,1,2,90 m²,48 m²
"Rp 2,5 Miliar",Rp 12 Jutaan (Tenor 20 Tahun),"RUMAH NYAMAN BOULEVARD JALAN ANDALAS,KLOJEN MALANG,DEKAT PASAR BESAR ,RSI AISYIYAH",Malang,3,1,1,264 m²,150 m²
"Rp 1,7 Miliar",Rp 8 Jutaan (Tenor 20 Tahun),"Jual Cepat Rumah Bonus Toko Di Parastembok, Sempu, Banyuwangi",Banyuwangi,3,2,,839 m²,200 m²
Rp 840 Juta,Rp 4 Jutaan (Tenor 20 Tahun),Rumah Bagus di Graha Muria Swasti Kirana (GMSK) Kudus,Kabupaten Kudus,3,1,1,120 m²,80 m²
Rp 800 Ribu /m²,Rp 10 Ribuan (Tenor 20 Tahun),TANAH DIATAS BUKIT MURAH DAN VIEW BAGUS DI BALI.,Karangasem,,,,12400 m²,
Rp 6 Miliar,Rp 30 Jutaan (Tenor 20 Tahun),Rumah Besar di Pulau Batam Denpasar,Denpasar,5,6,,510 m²,225 m²
Rp 400 Juta /are,Rp 2 Jutaan (Tenor 20 Tahun),Dijual Tanah Komersil Sangat Strategis,Badung,,,,200 m²,
Rp 150 Ribu /m²,Rp 10 Ribuan (Tenor 20 Tahun),Tanah 34650  m² SHM SOLOK SELATAN SUMATRA BARAT,Solok,,,,34650 m²,
"Rp 1,5 Juta /m²",Rp 10 Ribuan (Tenor 20 Tahun),Jual Tanah Strategis Pinggir Jalan Raya Rembang-Blora SHM,Rembang,,,,2977 m²,
"Rp 1,2 Miliar",Rp 6 Jutaan (Tenor 20 Tahun),Kav Pinggir Jalan Raya Nasional Kebumen Karang Anyar,Kebumen,1,1,4,500 m²,50 m²
"Rp 1,3 Miliar Total",Rp 6 Jutaan (Tenor 20 Tahun),Tanah Kebun Siap Bangun,Garut,,,,3500 m²,
Rp 20 Miliar,Rp 102 Jutaan (Tenor 20 Tahun),"Villa Ahmed Santorini Jl Karang Asem, Bali Luas 20 Are",Karangasem,4,4,,2000 m²,
Rp 7 Juta /m²,Rp 40 Ribuan (Tenor 20 Tahun),"kavling di Akses tol cilegon timur, lingkar selatan, cilegon",Cilegon,,,,180000 m²,
Rp 725 Juta,Rp 3 Jutaan (Tenor 20 Tahun),DiJual Rumah di Batang Jawa Tengah,Batang,2,1,1,95 m²,95 m²
Rp 11 Miliar Total,Rp 56 Jutaan (Tenor 20 Tahun),"Gudang Siap Pakai di Jalan Demak Godong, Demak",Demak,,2,,7000 m²,1300 m²
Rp 17 Miliar /m²,Rp 87 Jutaan (Tenor 20 Tahun),"Dijual Atau Disewakan Tanah, Kabupaten Lampung Tengah",Lampung Tengah,,,,10000 m²,
"Rp 17,6 Miliar",Rp 90 Jutaan (Tenor 20 Tahun),"Hotel View Laut, Gili Trawangan, Lombok, Dekat Malaka Senggigi.",Lombok Utara,30,,,600 m²,800 m²
Rp 650 Ribu /m²,Rp 10 Ribuan (Tenor 20 Tahun),Tanah Dijual Murah Di Jl Jenderal Sudirman Prabumulih  Sumsel,Prabumulih,,,,19610 m²,
Rp 100 Ribu /m²,Rp 10 Ribuan (Tenor 20 Tahun),Perkebunan Jati  Sudah Jadi Pohon Sukabumi Bantar Kalong,Sukabumi,,,,620000 m²,
Rp 550 Juta,Rp 2 Jutaan (Tenor 20 Tahun),Dijual rumah Di Pataruman,Banjar,2,1,1,78 m²,40 m²
Rp 6 Miliar,Rp 30 Jutaan (Tenor 20 Tahun),Rumah Siap Huni Cluster GOLDEN AVENUE Kawasan CPI,Makassar,4,4,,162 m²,166 m²
"Rp 3,25 Miliar Total",Rp 16 Jutaan (Tenor 20 Tahun),Tanah Datar Siap Bangun Di Area Jekulo Kudus,Kabupaten Kudus,,,,5918 m²,
Rp 11 Miliar Total,Rp 56 Jutaan (Tenor 20 Tahun),Pusat Kota Dekat Mog Gudang Siap Pakai Tanjungrejo Sukun Malang Cocok Untuk Home Industri,Malang,,2,10,3752 m²,2868 m²
Rp 4 Miliar Total,Rp 20 Jutaan (Tenor 20 Tahun),Tanah  Seluas 2ha Lokasi Garut Cocok Buat Pertanian,Garut,,,,20000000 m²,
Rp 1 Miliar,Rp 5 Jutaan (Tenor 20 Tahun),Siap Huni Lt.75 Kt.3 Kpr Smua Bank Rumah di Cikunir 5 Mnt Tol Lrt,Bekasi,3,3,1,72 m²,95 m²
Rp 35 Juta,Rp 190 Ribuan (Tenor 20 Tahun),"Oper Kredit Rumah
type 30/60",Kendal,2,1,1,60 m²,30 m²
Rp 25 Juta /are,Rp 130 Ribuan (Tenor 20 Tahun),TANAH VIEW AIR TERJUN KUBUTAMBAHAN.TAJUN.ISTIMEWA,Buleleng,,,,30000 m²,
Rp 17 Juta /are,Rp 90 Ribuan (Tenor 20 Tahun),"Tanah 1,03Ha View Laut Sungai Air Terjun Gerogak Buleleng",Buleleng,,,,10300 m²,
"Rp 35,5 Juta /m²",Rp 190 Ribuan (Tenor 20 Tahun),Dijual Tanah Zona Komersil Di Gajah Mada Jakarta Pusat,Bener Meriah,,,,3593 m²,
"Rp 21,5 Miliar Total",Rp 110 Jutaan (Tenor 20 Tahun),Dijual Cepat Spbu/Pom Bensin/Gas Station,Pasuruan,,10,,7323 m²,648 m²
Rp 202 Juta,Rp 1 Jutaan (Tenor 20 Tahun),Jual rumah minimalis modern bebas banjir dibandung,Bandung,2,1,1,72 m²,40 m²
Rp 10 Miliar,Rp 51 Jutaan (Tenor 20 Tahun),Di Jual Rumah Mewah Di Pluit Selatan Jakarta Utara Termurah,Tuban,4,5,2,200 m²,660 m²
"Rp 11,6 Miliar Total",Rp 59 Jutaan (Tenor 20 Tahun),Tanah Di Jl Wr Supratman Denpasar Premium Location,Semarapura,,,,1455 m²,
