price,installment,title,location,bedroom,bathroom,garage,land_area,building_area
Rp 604 Juta Total,Rp 3 Jutaan (Tenor 20 Tahun),"Ruko Murah Aset Mandiri, Kota Lhokseumawe, Provinsi Aceh",Lhokseumawe,,2,,117 m²,273 m²
Rp 585 Juta Total,Rp 3 Jutaan (Tenor 20 Tahun),"Ruko Murah Aset Mandiri, Kabupaten Asahan, Propinsi Sumatera Utara",Asahan,,2,,183 m²,228 m²
Rp 646 Juta Total,Rp 3 Jutaan (Tenor 20 Tahun),"Ruko Murah Aset Mandiri, Kota Langsa Aceh , Propinsi Nanggroe Aceh Darussalam",Langsa,,2,,151 m²,236 m²
Rp 334 Juta Total,Rp 1 Jutaan (Tenor 20 Tahun),"Ruko Murah Aset Mandiri, Kota Langsa Aceh , Propinsi Nanggroe Aceh Darussalam",Langsa,,2,,140 m²,128 m²
Rp 623 Juta Total,Rp 3 Jutaan (Tenor 20 Tahun),"Ruko Murah Aset Mandiri, Kota Langsa Aceh , Propinsi Nanggroe Aceh Darussalam",Langsa,,2,,123 m²,236 m²
Rp 744 Juta Total,Rp 3 Jutaan (Tenor 20 Tahun),"Bangunan Kantor Murah Aset Mandiri, Kabupaten Pelalawan, Provinsi Riau",Pelalawan,,2,,280 m²,791 m²
Rp 350 Juta Total,Rp 1 Jutaan (Tenor 20 Tahun),"Ruko Murah Aset Mandiri, Kabupaten Aceh Besar, Propinsi Nanggroe Aceh Darussalam",Aceh Besar,,2,,200 m²,140 m²
"Rp 2,99 Miliar",Rp 15 Jutaan (Tenor 20 Tahun),Termurah Di Cluster Btari Summarecon Bandung Tipe 10 Premium,Bandung,4,3,,180 m²,215 m²
Rp 790 Juta,Rp 4 Jutaan (Tenor 20 Tahun),Rumah Baru Minimalis Modern Mainroad Kopo Ketapang,Bandung,2,1,1,84 m²,48 m²
Rp 85 Miliar,Rp 437 Jutaan (Tenor 20 Tahun),RUMAH BUKIT GOLF PONDOK INDAH,Jakarta Selatan,6,,,1600 m²,800 m²
"Rp 3,3 Miliar",Rp 16 Jutaan (Tenor 20 Tahun),Rumah 3br Renon Tukad Badung Tanah 239 M2,Denpasar,3,2,,239 m²,90 m²
Rp 3 Miliar,Rp 15 Jutaan (Tenor 20 Tahun),"Rumah Bagus, Strategis, Dukuh Kupang Surabayag",Surabaya,7,6,1,184 m²,263 m²
"Rp 3,6 Miliar",Rp 18 Jutaan (Tenor 20 Tahun),Jual Cepat Rumah 2 Lantai Di Cluster Carson Gading Serpong.,Tangerang,3,3,2,122 m²,135 m²
"Rp 2,2 Miliar",Rp 11 Jutaan (Tenor 20 Tahun),Jual Cepat Rumah 2 Lantai Siap Huni Di Metro Permata 1.,Tangerang,3,2,2,105 m²,168 m²
"Rp 1,72 Miliar Total",Rp 8 Jutaan (Tenor 20 Tahun),Smart House Villa 2 BR Kutuh Dekat Pantai Pandawa,Badung,2,2,,100 m²,70 m²
"Rp 6,25 Juta /m²",Rp 40 Ribuan (Tenor 20 Tahun),Murah !! Arcamanik Endah Tanah Matang Hook,Bandung,,,,253 m²,
"Rp 13,5 Miliar",Rp 69 Jutaan (Tenor 20 Tahun),Villa Ubud Harga 13.5 M Luas 16.9 Are 6 Villa Aktiv,Gianyar,6,8,,16900 m²,1000 m²
"Rp 1,3 Miliar",Rp 6 Jutaan (Tenor 20 Tahun),Rumah Baru Siap Huni Full renovasi Waterfront Lippo cikarang,Cikarang,3,3,2,83 m²,170 m²
"Rp 6,5 Miliar",Rp 33 Jutaan (Tenor 20 Tahun),Serenia Hills Zenith Best Cluster,Jakarta Selatan,3,3,2,139 m²,263 m²
Rp 700 Juta,Rp 3 Jutaan (Tenor 20 Tahun),Apartemen Cityhome Harga Murah Sudah Sertifikat,Jakarta Utara,2,1,,,45 m²
"Rp 6,5 Miliar Total",Rp 33 Jutaan (Tenor 20 Tahun),Gudang Dekat Bandara Dalam Komplek Sistem Hbyrid Standart International,Tangerang,,3,,510 m²,716 m²
Rp 9 Juta /m²,Rp 50 Ribuan (Tenor 20 Tahun),Rumah Kos²an Dijual Hitung Tanah Di Rungkut Surabaya SHM,Surabaya,,,,417 m²,
"Rp 3,5 Juta /m²",Rp 20 Ribuan (Tenor 20 Tahun),Dijaul Cepat Tanah Lokasi Strategis Dekat Mall Plaza Cibubur,Bogor,,,,597 m²,
"Rp 2,5 Miliar",Rp 12 Jutaan (Tenor 20 Tahun),Rumah Kelapa Gading Bagian Depan,Jakarta Utara,3,2,2,102 m²,150 m²
"Rp 4,5 Miliar",Rp 23 Jutaan (Tenor 20 Tahun),Rumah Mewah Luas 360 M2 Furnished Pulo Gebang Permai Jakarta Timur,Jakarta Timur,5,5,1,360 m²,500 m²
"Rp 1,7 Miliar",Rp 8 Jutaan (Tenor 20 Tahun),"Rumah Besar Hook dekat Taman Mini, Jatiwarna, PondokMelati007",Bekasi,4,4,2,114 m²,150 m²
"Rp 1,67 Miliar",Rp 8 Jutaan (Tenor 20 Tahun),Rumah Murah Baru 6x17 Laseine Jgc Cakungakung Jaktim,Jakarta Timur,3,2,2,102 m²,76 m²
Rp 6 Juta /m²,Rp 40 Ribuan (Tenor 20 Tahun),"Kavling 856 m2 dukuh bimaKota Legenda, Bekasi",Bekasi,,,,856 m²,
Rp 680 Juta,Rp 3 Jutaan (Tenor 20 Tahun),"Rumah Murah, Shm, Dekat Kota Wisata",Bogor,2,1,1,70 m²,45 m²
"Rp 1,6 Miliar",Rp 8 Jutaan (Tenor 20 Tahun),Rumah Modern Semi Furnished Di South Thames Jakarta Garden City,Jakarta Timur,3,2,1,90 m²,75 m²
Rp 30 Miliar,Rp 154 Jutaan (Tenor 20 Tahun),Rumah Mewah Dijual Di Bintaro Tangerang Selatan,Tangerang Selatan,7,3,5,1700 m²,450 m²
"Rp 1,92 Miliar",Rp 9 Jutaan (Tenor 20 Tahun),Rumah Bagus Di Graha Raya Bintaro Jaya Tangerang Selatan,Tangerang Selatan,3,2,1,112 m²,120 m²
"Rp 4,3 Miliar",Rp 22 Jutaan (Tenor 20 Tahun),Jual Apartemen Setiabudi Sky Garden 3br 155 Fully Furnished Hanya 1 Unit Bisa Kpa Dan Hardcash Kuningan Jakarta Selatan Furnished,Jakarta Selatan,3,2,,,155 m²
Rp 17 Miliar,Rp 87 Jutaan (Tenor 20 Tahun),"Rumah Bagus siap Huni di Hang Lekiu, Kebayoran Baru, Jakarta Selatan",Jakarta Selatan,5,7,,417 m²,718 m²
"Rp 1,5 Miliar",Rp 7 Jutaan (Tenor 20 Tahun),Rumah di Cluster Bintaro Sektor 5 harga 1Man cck invest dan huni,Tangerang Selatan,3,2,1,98 m²,110 m²
Rp 75 Miliar,Rp 385 Jutaan (Tenor 20 Tahun),Rumah Bagus Di Cluster Kebayoran Residence Bintaro,Tangerang Selatan,5,4,2,255 m²,280 m²
"Rp 3,9 Miliar",Rp 20 Jutaan (Tenor 20 Tahun),Rumah Bagus Di Discovery Cielo Bintaro Jaya Sektor 9,Tangerang Selatan,4,3,,135 m²,150 m²
"Rp 3,95 Miliar",Rp 20 Jutaan (Tenor 20 Tahun),Rumah Bagus Di Cluster Discovery Serenity Bintaro Jaya Sektor 9,Tangerang Selatan,4,3,,144 m²,161 m²
"Rp 1,1 Miliar",Rp 5 Jutaan (Tenor 20 Tahun),UPGRADE HIDUPMU !! rumah nyaman taman kopo indah SIAPA CEPAT DIA DAPAT !!,Bandung,3,1,,98 m²,70 m²
"Rp 1,72 Miliar",Rp 8 Jutaan (Tenor 20 Tahun),JUAL RUMAH DI PERUMAHAN KEDAMAIAN PERSADA,Bandar Lampung,4,4,,160 m²,146 m²
Rp 22 Miliar Total,Rp 113 Jutaan (Tenor 20 Tahun),Di  Ex Pabrik 2446m² SHM Termurah Siap Pakai Akses Kontener 40feet Bebas Banjir  Butuh Uang Atau Bu Mau Laku Segera  Bebas Pungli SHM,Tangerang,,5,,2446 m²,2000 m²
"Rp 4,8 Miliar Total",Rp 24 Jutaan (Tenor 20 Tahun),Di Jual Cepat Gudang 3 In 1 Dekat Bandara Pasti Bebas Banjir Area Ring 1 Bebas Macet Dekat Bandara Dekat Pintu Tol Dekat Tangerang Kota,Tangerang,,3,,220 m²,366 m²
"Rp 12,5 Miliar Total",Rp 64 Jutaan (Tenor 20 Tahun),Cepat Gudang Gudang Bebas Banjir Bebas Pungli  Termurah Surat HGB 1502 m,Tangerang,,1,,1502 m²,1320 m²
"Rp 1,95 Miliar Total",Rp 10 Jutaan (Tenor 20 Tahun),Di Jual Cepat Gudang 4 In 1 Gudang Kawasan Industri Dekat Pik 2 Dekat Akses Tol Katara Dan Tanjung Pasir Bisa Cicilan Bertahap Lokasi Strategis Dan Cocok Untuk Investasi,Tangerang,,2,,144 m²,90 m²
"Rp 5,75 Miliar Total",Rp 29 Jutaan (Tenor 20 Tahun),Di Jual Cepat Gudang laksana business park Akses Kontener 40 Feet 525 m Pakuhaji Dekat Rencana Pintu Toll Termurah Tangerang,Tangerang,,1,,525 m²,450 m²
"Rp 4,75 Miliar",Rp 24 Jutaan (Tenor 20 Tahun),Rumah Tenang Dengan Lingkungan Yang Menyenangkan Untuk Keluarga,Jakarta Selatan,3,3,1,282 m²,250 m²
"Rp 9,85 Miliar",Rp 50 Jutaan (Tenor 20 Tahun),Rumah Tua di Kebayoran Baru Dekat Dengan Scbd,Jakarta Selatan,3,2,1,207 m²,67 m²
"Rp 19,5 Miliar",Rp 100 Jutaan (Tenor 20 Tahun),Rumah Besar Dengan Taman Yang Cukup Luas,Jakarta Selatan,6,3,3,650 m²,450 m²
"Rp 1,5 Miliar",Rp 7 Jutaan (Tenor 20 Tahun),Modern Apartment Bintaro,Tangerang Selatan,2,2,,,64 m²
"Rp 1,99 Miliar Total",Rp 10 Jutaan (Tenor 20 Tahun),Ruko 3lt Termurah Grand Boulevard Citra Raya Tangerang Cikupa,Tangerang,,2,,80 m²,164 m²
Rp 7 Juta /m²,Rp 40 Ribuan (Tenor 20 Tahun),Tanah SHM Lokasi Strategis di Medan Helvetia,Medan,,,,1440 m²,
Rp 900 Juta,Rp 4 Jutaan (Tenor 20 Tahun),SUPER MURAH 2lt Magnolia Residence Jatake Tangerang Dekat Akses Tol Bitung,Tangerang,2,3,,72 m²,105 m²
Rp 550 Juta,Rp 2 Jutaan (Tenor 20 Tahun),"Dijual Cepat Bu Rumah Murah Anggrek Permai Dekat Aryawana Karawaci, Suka Bakti Curug, Tangerang",Tangerang,2,1,1,72 m²,50 m²
Rp 541 Juta,Rp 2 Jutaan (Tenor 20 Tahun),TERMURAH Di Sepatan Promo 5JT Langsung Cicilan Tanah Luas Lokasi Strategis Dekat Bandara Soekarno Hatta,Tangerang,2,1,,92 m²,52 m²
Rp 950 Juta,Rp 4 Jutaan (Tenor 20 Tahun),"Promo Spektakuler Bayar 5jt Langsung Cicilan, Lokasi Strategis Sepatan Dekat Bandara Soekarno Hatta",Tangerang,3,2,,132 m²,75 m²
Rp 760 Juta,Rp 3 Jutaan (Tenor 20 Tahun),Dijual Cepat Murah Rumah di Perumahan Magnolia Residence Tangerang,Tangerang,2,1,1,100 m²,35 m²
"Rp 1,05 Miliar",Rp 5 Jutaan (Tenor 20 Tahun),Rumah Baru Serah Terima Siap Huni Cendana Essence Lippo Karawaci.,Tangerang,2,2,,60 m²,55 m²
"Rp 5,9 Miliar",Rp 30 Jutaan (Tenor 20 Tahun),Dijual Rumah Siap Pakai Dalam Komp Dekat Mrt,Jakarta Selatan,4,4,2,307 m²,275 m²
"Rp 3,84 Miliar Total",Rp 19 Jutaan (Tenor 20 Tahun),"Termurah!! Gudang Kepatihan Industri 768 m2, Bagus dan Siap Pakai",Gresik,,1,,768 m²,650 m²
"Rp 9,5 Miliar",Rp 48 Jutaan (Tenor 20 Tahun),Rumah Dengan Konsep American Classic House di Tebet,Jakarta Selatan,5,6,2,240 m²,350 m²
Rp 550 Juta,Rp 2 Jutaan (Tenor 20 Tahun),Rumah Siap Huni Sudah Full Renov Di Cibubur,Bekasi,2,2,1,90 m²,60 m²
Rp 350 Juta,Rp 1 Jutaan (Tenor 20 Tahun),RUMAH MEWAH BERLOKASI STRATEGIS DI BURING DIJUAL MURAH SHM,Malang,2,1,1,66 m²,36 m²
"Rp 14,5 Miliar",Rp 74 Jutaan (Tenor 20 Tahun),Jual Termurah Gudang Sedayu Bizpark Cakung Lb 1000 M2 18x36 2 Lantai,Jakarta Timur,,2,,648 m²,972 m²
"Rp 3,8 Miliar",Rp 19 Jutaan (Tenor 20 Tahun),"Rumah Murah Aset BRI, Lembang, Kab. Bandung Barat",Bandung,5,4,,480 m²,506 m²
"Rp 4,2 Miliar",Rp 21 Jutaan (Tenor 20 Tahun),"Rumah Murah Aset BRI, Cimenyen, Kota Bandung",Bandung,19,22,,681 m²,1031 m²
Rp 2 Miliar Total,Rp 10 Jutaan (Tenor 20 Tahun),"Komersial Murah Aset Bri, Kepanjen, Kab. Malang",Malang,,3,,258 m²,300 m²
Rp 416 Juta Total,Rp 2 Jutaan (Tenor 20 Tahun),"Komersial Murah Aset Bri, Pajangan, Kab. Bantul",Bantul,,1,,260 m²,120 m²
Rp 3 Miliar Total,Rp 15 Jutaan (Tenor 20 Tahun),"Gudang Lelang Bri, Medan Timur, Medan",Medan,,2,,1084 m²,1000 m²
"Rp 7,25 Miliar",Rp 37 Jutaan (Tenor 20 Tahun),Jual Termurah Gudang Sedayu Bizpark Cakung 324 M2 9x36 Sudah Renovasi 2 Lantai Lb 500 M2,Jakarta Timur,,1,,324 m²,486 m²
"Rp 4,1 Miliar",Rp 21 Jutaan (Tenor 20 Tahun),Rumah Darmo Permai Timur Hitung Tanah Bonus Bangunan Minimalis,Surabaya,3,2,,370 m²,330 m²
"Rp 3,2 Miliar",Rp 16 Jutaan (Tenor 20 Tahun),"Beli 1 unit Gratis 1, unit Via Open Space 4 BR dg 2 Masterbedroom",Surabaya,4,3,,,185 m²
"Rp 6,3 Miliar",Rp 32 Jutaan (Tenor 20 Tahun),Passive Income Dijual Rumah Kost Kamar Full Terisi Di Area Grogol Jakarta Barat,Jakarta Barat,22,21,2,81 m²,330 m²
"Rp 6,3 Miliar",Rp 32 Jutaan (Tenor 20 Tahun),"Bangunan Baru, Kost di Grogol, Lokasi Strategis Dekat Dengan Kampus & Kantor",Jakarta Barat,21,21,,81 m²,330 m²
"Rp 1,8 Miliar",Rp 9 Jutaan (Tenor 20 Tahun),Jual Apartemen Sherwood Kelapa Gading 2 bedroom Furnish,Jakarta Utara,2,2,,,94 m²
Rp 6 Miliar,Rp 30 Jutaan (Tenor 20 Tahun),Rumah Dibawah Njop Di Kebayoran Lama Jakarta Selatan,Jakarta Selatan,,8,2,416 m²,385 m²
Rp 11 Miliar,Rp 56 Jutaan (Tenor 20 Tahun),Rumah Hoek Rapi & Siap Huni,Tangerang,4,4,2,357 m²,360 m²
Rp 3 Miliar,Rp 15 Jutaan (Tenor 20 Tahun),Rumah Modern di Green Garden Jakarta Barat,Jakarta Barat,3,3,2,108 m²,160 m²
"Rp 2,25 Miliar",Rp 11 Jutaan (Tenor 20 Tahun),"Rumah Rapi Siap Huni di Citra 1 Extension, SHM, Type Master",Jakarta Barat,4,4,,144 m²,144 m²
"Rp 1,7 Miliar",Rp 8 Jutaan (Tenor 20 Tahun),Rumah Nyaman Strategis Siap Huni 1 Lantai di Bukit Golf Riverside 1 Cibubur,Bogor,3,1,2,180 m²,108 m²
"Rp 1,5 Miliar",Rp 7 Jutaan (Tenor 20 Tahun),Rumah Jual Rugi Shm Furnish Lokasi Bagus Di Missisipi Jakarta Garden City Jgc,Jakarta Timur,3,2,1,90 m²,75 m²
"Rp 1,55 Miliar",Rp 7 Jutaan (Tenor 20 Tahun),Rumah Murah 2 Lantai Cluster Missisipi L6 Jakarta Garden City,Jakarta Timur,3,2,2,90 m²,75 m²
"Rp 3,49 Miliar",Rp 17 Jutaan (Tenor 20 Tahun),"Rumah Design Minimalis Elegan 3 Lnt, Hero Tomang, Jakarta Barat",Jakarta Barat,3,4,1,90 m²,195 m²
"Rp 2,39 Miliar",Rp 12 Jutaan (Tenor 20 Tahun),"RUMAH BARU CANTIK MINIMALIS 3LANTAI TOMANG AREA KOMPLEKS JL RAWA KEPA  ,GROGOL PETAMBURAN JAKARTA BARAT",Jakarta Barat,4,5,1,60 m²,160 m²
"Rp 1,5 Miliar",Rp 7 Jutaan (Tenor 20 Tahun),Rumah Baru 2 Lantai Siap Huni jl. kertanegara Ubung Kaja Denpasar Bali,Denpasar,3,2,1,115 m²,160 m²
Rp 458 Juta,Rp 2 Jutaan (Tenor 20 Tahun),Rumah Baru Tempat Strategis 2 Lantai Di Cempaka Putih Jakarta Pusat,Jakarta Pusat,2,2,,20 m²,38 m²
Rp 14 Miliar,Rp 72 Jutaan (Tenor 20 Tahun),Jual Rumah Diarea Komplek Perumahan Tni.au ..jatiwaringin..kawasan  Tertata,Jakarta Timur,5,4,3,750 m²,350 m²
"Rp 1,2 Miliar",Rp 6 Jutaan (Tenor 20 Tahun),Jual Rumah Di Daerah Elite Kota Solo,Solo,3,2,1,150 m²,70 m²
"Rp 3,95 Miliar",Rp 20 Jutaan (Tenor 20 Tahun),Rumah second full furnished di komplek duren sawit jakarta timur,Jakarta Timur,5,5,3,200 m²,350 m²
Rp 500 Juta,Rp 2 Jutaan (Tenor 20 Tahun),Tanah Jimbaran Bawah Cocok Investasi Hunian Mewah Villa Kosan,Badung,,,,258 m²,
"Rp 1,58 Miliar",Rp 8 Jutaan (Tenor 20 Tahun),Rumah 2 Lantai Lokasi Strategis Cempaka Putih,Jakarta Pusat,3,3,1,45 m²,78 m²
"Rp 3,8 Miliar",Rp 19 Jutaan (Tenor 20 Tahun),Rumah Renovasi Bagus Siap Huni Di Greenlake Langsung Tol,Jakarta Barat,4,4,2,135 m²,130 m²
Rp 45 Miliar,Rp 231 Jutaan (Tenor 20 Tahun),Rumah Mewah Siap Huni Di Pondok Indah Jakarta Selatan,Jakarta Selatan,7,6,6,914 m²,700 m²
"Rp 3,5 Miliar Total",Rp 18 Jutaan (Tenor 20 Tahun),Dijual Gudang Parung Panjang Dekat Stasiun Dan Toll Serpong Balaraja Bogor Tangerang Designed By Architect Double Access HGB Murah,Bogor,,4,3,1880 m²,1600 m²
"Rp 24,5 Miliar",Rp 126 Jutaan (Tenor 20 Tahun),Luxurius Apartemen The Raffles Residences Jakarta 4 Br 480Sqm,Jakarta Selatan,4,3,,,480 m²
"Rp 6,5 Miliar",Rp 33 Jutaan (Tenor 20 Tahun),Gudang 3 In One Samping Bandara Soekarno Hatta,Tangerang,,3,,274 m²,426 m²
"Rp 24,5 Miliar",Rp 126 Jutaan (Tenor 20 Tahun),Luxurius Apartemen The Raffles Residences Jakarta 4 Br 480Sqm,Jakarta Selatan,4,3,,,480 m²
"Rp 6,5 Miliar",Rp 33 Jutaan (Tenor 20 Tahun),Gudang 3 In One Samping Bandara Soekarno Hatta,Tangerang,,3,,274 m²,426 m²
Rp 725 Juta Total,Rp 3 Jutaan (Tenor 20 Tahun),Tanah lebar jalan 12 M  cocok villa mewah taman mumbul nusa dua,Badung,,,,100 m²,
"Rp 2,8 Miliar",Rp 14 Jutaan (Tenor 20 Tahun),RUMAH DAERAH REMPOA,Tangerang Selatan,5,4,,187 m²,200 m²
"Rp 3,4 Juta /m²",Rp 20 Ribuan (Tenor 20 Tahun),Tanah Siap Bangun Harga Murah Di Zona Industri Periuk Tangerang,Tangerang,,,,2985 m²,
Rp 390 Juta Total,Rp 2 Jutaan (Tenor 20 Tahun),"Yogjakarta, Pusat Kota, Shm, Jual Cepat",Yogyakarta,,,,122 m²,
Rp 12 Miliar,Rp 61 Jutaan (Tenor 20 Tahun),Rumah mewah kokoh bagus Taman Kedoya baru,Jakarta Barat,4,3,,523 m²,850 m²
Rp 39 Miliar,Rp 200 Jutaan (Tenor 20 Tahun),Rumah Besar Mewah Cantik Pantai Mutiara,Jakarta Utara,4,6,2,609 m²,1200 m²
Rp 138 Miliar,Rp 709 Jutaan (Tenor 20 Tahun),Jual Rumah Mewah Asri Cantik Di Menteng Jakarta Pusat,Jakarta Pusat,6,7,3,1225 m²,800 m²
Rp 13 Miliar,Rp 66 Jutaan (Tenor 20 Tahun),Rumah bagus mewah hook elang laut murah lagi,Jakarta Utara,4,3,3,473 m²,375 m²
Rp 19 Miliar,Rp 97 Jutaan (Tenor 20 Tahun),Jual Segera Rumah tua hitung tanah phinisi permai,Jakarta Utara,,,,537 m²,450 m²
Rp 9 Juta,Rp 50 Ribuan (Tenor 20 Tahun),"Raya Selembaran, Kosambi, Tangerang Dekat Bandara, Luas 976m2 Harga 9jt/m2",Tangerang,,,,976 m²,
Rp 24 Juta /m²,Rp 130 Ribuan (Tenor 20 Tahun),"View Istimewa Danau Biru, Tanah Hoki Kavling Termewah Dan Premium Danau Biru Se Alam Sutera",Tangerang,,,,1000 m²,
"Rp 2,5 Miliar",Rp 12 Jutaan (Tenor 20 Tahun),Apartemen Mtown Signature 4BR Furnished Japan,Tangerang,3,2,,,91 m²
"Rp 1,3 Miliar",Rp 6 Jutaan (Tenor 20 Tahun),"Rumah SHM Nyaman Lokasi Strategis di Cikutra, Bandung",Bandung,2,2,1,70 m²,110 m²
"Rp 10,8 Miliar",Rp 55 Jutaan (Tenor 20 Tahun),Dijual Full Furnished Ada Pool Cantik Rumah Mewah Sutera Jingga Alam Sutera Rumah Langka,Tangerang,5,4,2,48000 m²,42500 m²
"Rp 1,05 Miliar",Rp 5 Jutaan (Tenor 20 Tahun),Rumah 2 Lantai Nyaman Di Perumahan Maharaja Pancoran Mas Depok,Depok,3,2,1,60 m²,75 m²
Rp 816 Juta,Rp 4 Jutaan (Tenor 20 Tahun),Rumah 2 Lantai Modern Terlaris Dekat Tol Di Depok,Depok,3,3,1,60 m²,100 m²
Rp 11 Miliar,Rp 56 Jutaan (Tenor 20 Tahun),"Rumah 2,5 lantai Luas dan strategis di Tanjung Duren, Jakarta Barat",Jakarta Barat,,,,422 m²,700 m²
"Rp 8,2 Miliar",Rp 42 Jutaan (Tenor 20 Tahun),Rumah Nyaman Asri Bagus Di Kawasan Hijau De Park Bsd City,Tangerang,5,5,2,324 m²,350 m²
Rp 1 Miliar,Rp 5 Jutaan (Tenor 20 Tahun),Cluster Tropical Free Canopy & TV  di Cipayung Jakarta Timur,Jakarta Timur,2,2,2,95 m²,77 m²
"Rp 10,8 Miliar",Rp 55 Jutaan (Tenor 20 Tahun),Turun Harga Rumah Mewah Private Swimming Pool Di Golf Island Pik,Jakarta Utara,3,4,,200 m²,300 m²
"Rp 2,3 Miliar Total",Rp 11 Jutaan (Tenor 20 Tahun),Ruko 2 Unit Gandeng Di Pertokoan Ruko Puri Legenda,Batam,,3,,180 m²,384 m²
Rp 5 Miliar,Rp 25 Jutaan (Tenor 20 Tahun),Rumah Full Renov Siap Huni Di The Spring Gading Serpong,Tangerang,5,5,1,180 m²,280 m²
"Rp 5,95 Miliar",Rp 30 Jutaan (Tenor 20 Tahun),LANGKA RUMAH PLUIT SAKTI. Jalanan lebar. Bagus. Furnish Siap Huni.,Jakarta Utara,4,5,1,117 m²,400 m²
"Rp 3,9 Miliar Total",Rp 20 Jutaan (Tenor 20 Tahun),Ruko Ready 3lt.lokasi Di Area.bisnis.di Bsd,Tangerang,,3,,50 m²,147 m²
"Rp 2,9 Miliar",Rp 14 Jutaan (Tenor 20 Tahun),Rumah 2 lantai  Sunrise Garden LT 131m2 Modern Japanese House,Jakarta Barat,4,3,1,131 m²,262 m²
Rp 3 Miliar,Rp 15 Jutaan (Tenor 20 Tahun),Dijual Rumah Cluster Harmoni Alam Sutera Tangerang,Tangerang,3,2,1,170 m²,108 m²
"Rp 3,9 Miliar Total",Rp 20 Jutaan (Tenor 20 Tahun),Ruko Pasar Minggu Siap Pakai Strategis Jalan Besar,Jakarta Selatan,,3,,69 m²,260 m²
"Rp 1,85 Miliar",Rp 9 Jutaan (Tenor 20 Tahun),Rumah Baru Renov Bagus Siap Huni Di Villa Melati Mas,Tangerang Selatan,4,3,2,88 m²,120 m²
"Rp 4,9 Miliar",Rp 25 Jutaan (Tenor 20 Tahun),Rumah 2 Lantai Bukit Sari Shm Hadap Barat,Semarang,4,3,1,476 m²,790 m²
"Rp 4,68 Miliar",Rp 24 Jutaan (Tenor 20 Tahun),Rumah Baru 2 Lantai Kota Baru Parahyangan Full Furnished SHM,Bandung,4,3,2,200 m²,220 m²
Rp 465 Juta,Rp 2 Jutaan (Tenor 20 Tahun),Dijual Rumah Cantik Harga Murah Lokasi Strategis di Citra Raya,Tangerang,3,1,,72 m²,72 m²
"Rp 4,5 Juta /m²",Rp 30 Ribuan (Tenor 20 Tahun),Dijual Tanah Siap Pakai Di Legok Tangerang,Tangerang,,,,1070 m²,
Rp 2 Miliar,Rp 10 Jutaan (Tenor 20 Tahun),"Rumah (7,5x12) Bangunan Akses Mobil di Jagakarsa, Jaksel",Jakarta Selatan,4,3,2,93 m²,160 m²
"Rp 2,17 Miliar",Rp 11 Jutaan (Tenor 20 Tahun),Rumah Furnish 3.5 Lantai Di Bsd City,Tangerang,3,3,1,60 m²,88 m²
"Rp 5,2 Miliar",Rp 26 Jutaan (Tenor 20 Tahun),Rumah Mewah Elit Cluster Hillary Summarecon Bandung,Bandung,4,3,2,240 m²,239 m²
"Rp 2,5 Miliar",Rp 12 Jutaan (Tenor 20 Tahun),Murah Banget Rumah Furnish Bagus Di Symphonia Gading Serpong,Tangerang,4,3,2,96 m²,101 m²
Rp 5 Juta /m²,Rp 30 Ribuan (Tenor 20 Tahun),"Dijual Tanah/lahan Cocok Untuk Gudang, Rumah Cluster Dan Bengkel",Bekasi,,,,1900 m²,
Rp 35 Miliar,Rp 180 Jutaan (Tenor 20 Tahun),Di Jual Villa Mewah Siap Huni Lt.1230 Full Marmer Shm Di Kemang Jakarta Selatan,Jakarta Selatan,6,5,3,1230 m²,650 m²
"Rp 2,35 Miliar",Rp 12 Jutaan (Tenor 20 Tahun),"Rumah SHM 2 Lantai Lokasi Strategis di Pesona Diandra Residence, Rawalumbu, Bekasi",Bekasi,3,3,2,98 m²,180 m²
"Rp 1,19 Miliar",Rp 6 Jutaan (Tenor 20 Tahun),"Rumah Bagus SIAP HUNI 1 M-an, SHM Cisauk, Tangerang",Tangerang,3,3,1,90 m²,68 m²
"Rp 7,1 Miliar",Rp 36 Jutaan (Tenor 20 Tahun),ual Rumah Di Cluster Grisea The Spring Summarecon Gading Serpong,Tangerang,4,4,2,286 m²,327 m²
"Rp 12,5 Miliar",Rp 64 Jutaan (Tenor 20 Tahun),Rumah Pik 300m Swimming Pool Mewah Semi Furnish,Jakarta Utara,4,5,2,300 m²,700 m²
"Rp 16,5 Miliar",Rp 84 Jutaan (Tenor 20 Tahun),Rumak Pik 460m Pantai Indah Kapuk Cluster Favorite,Jakarta Utara,5,5,2,460 m²,550 m²
Rp 49 Juta /m²,Rp 260 Ribuan (Tenor 20 Tahun),Kavling PIK Diamond Golf Cluster Eksklusif,Jakarta Utara,,,,700 m²,
"Rp 6,2 Miliar",Rp 31 Jutaan (Tenor 20 Tahun),Rumah Pik 150m Rapi Semi Furnish Siap Huni,Jakarta Utara,3,3,1,150 m²,200 m²
Rp 63 Juta /m²,Rp 330 Ribuan (Tenor 20 Tahun),Kavling Diamond Golf PIK Unit langka Cluster Eksklusif,Jakarta Utara,,,,450 m²,
Rp 6 Miliar,Rp 30 Jutaan (Tenor 20 Tahun),Rumah BGM 8x18 Rapi Siap Huni Cluster Favorite,Jakarta Utara,4,3,2,144 m²,210 m²
Rp 35 Juta /m²,Rp 190 Ribuan (Tenor 20 Tahun),Kavling PIK Mediterania Resort 4000m Cocok untuk Bangun Townhouse,Jakarta Utara,,,,4000 m²,
