price,installment,title,location,bedroom,bathroom,garage,land_area,building_area
Rp 295 Juta,Rp 1 Jutaan (Tenor 20 Tahun),Rumah Tanpa Dp Sampai Terima Kunci Di Lentera Sanur Magetan,Magetan,1,1,1,65 m²,27 m²
Rp 1 Juta /m²,Rp 10 Ribuan (Tenor 20 Tahun),"Tanah di Cisarua Bandung Barat, Strategis View Gunung Udara Sejuk",Bandung,,,,6309 m²,
Rp 523 Juta,Rp 2 Jutaan (Tenor 20 Tahun),Rumah Mewah 2 Lantai 500 Jutaan Taman Kayangan,Semarang,3,2,2,76 m²,60 m²
"Rp 4,5 Juta /m²",Rp 30 Ribuan (Tenor 20 Tahun),Rumah Hitung Tanah Daerah Nusukan Solo,Solo,,,,350 m²,
Rp 6 Miliar Total,Rp 30 Jutaan (Tenor 20 Tahun),Tanah dekat Slamet Riadi lingkungan nyaman cocok untuk rumah tinggal atau cafe,Surakarta,,,,374 m²,
Rp 10 Juta /m²,Rp 60 Ribuan (Tenor 20 Tahun),Tanah strategis dekat daerah perniagaan di Kepunton Solo,Surakarta,,,,625 m²,
"Rp 3,5 Juta /m²",Rp 20 Ribuan (Tenor 20 Tahun),Tanah Dekat Exit Toll Akses Kontainer Bisa Untuk Gudang Daerah Gondangrejo,Karanganyar,,,,1250 m²,
Rp 7 Juta /m²,Rp 40 Ribuan (Tenor 20 Tahun),Tanah Bonus Bangunan Lokasi Tengah Kota Serengan,Surakarta,,,,1233 m²,
"Rp 3,75 Miliar",Rp 19 Jutaan (Tenor 20 Tahun),Rumah Bagus di Cluster Cherry Field Dekat Telkom University,Bandung,3,3,3,200 m²,170 m²
Rp 500 Juta,Rp 2 Jutaan (Tenor 20 Tahun),Kami Hadir Dengan Harga Lebih Terjangkau Di Sleman Utara,Sleman,2,1,1,125 m²,45 m²
Rp 11 Miliar Total,Rp 56 Jutaan (Tenor 20 Tahun),"Ruko Nol Jalan Raya KAPASAN Surabaya, Pusat Bisnis Surabaya Utara, Lokasi Ramai dan Strategis Dekat Pasar Atom, ITC dan Kembang Jepun",Surabaya,,4,,245 m²,470 m²
"Rp 5,5 Miliar",Rp 28 Jutaan (Tenor 20 Tahun),Rumah halaman luas 500m di jatingaleh dekat exit tol,Semarang,4,3,3,543 m²,297 m²
"Rp 11,8 Miliar Total",Rp 61 Jutaan (Tenor 20 Tahun),jual tanah murah pinggir jalan Jalan Raya Cirebon Bandung,Sumedang,,,,4320 m²,
Rp 10 Miliar Total,Rp 51 Jutaan (Tenor 20 Tahun),Hotel Restoran Salatiga di Jual,Salatiga,,15,25,700 m²,1015 m²
"Rp 2,8 Juta /m²",Rp 20 Ribuan (Tenor 20 Tahun),Tanah Dijual Pekalongan,Pekalongan,,,,2027 m²,
"Rp 14,4 Miliar Total",Rp 74 Jutaan (Tenor 20 Tahun),Tanah Nol Jalan Raya Lawang (raya Malang - Surabaya),Malang,,,,3607 m²,
"Rp 3,75 Miliar Total",Rp 19 Jutaan (Tenor 20 Tahun),MURAH ... Tanah Industri RAYA KREMBUNG Sidoarjo,Sidoarjo,,,,5000 m²,
Rp 850 Juta Total,Rp 4 Jutaan (Tenor 20 Tahun),"TRILLIUM Commercial Area, Office Lokasi Strategis di Pusat Kota Surabaya",Surabaya,,1,,41 m²,41 m²
Rp 4 Miliar,Rp 20 Jutaan (Tenor 20 Tahun),Rumah Dekat Akpol Semarang,Semarang,4,4,1,171 m²,200 m²
"Rp 19,8 Miliar Total",Rp 101 Jutaan (Tenor 20 Tahun),Bangunan Komersil Di Jalan Raya Ambengan Pusat Kota Surabaya,Surabaya,,4,,680 m²,2500 m²
"Rp 1,35 Miliar Total",Rp 6 Jutaan (Tenor 20 Tahun),Tanah Komersil Murah Di Jalan Raya Bogor - Jakarta,Bogor,,,,136 m²,
"Rp 1,5 Juta /m²",Rp 10 Ribuan (Tenor 20 Tahun),"Tanah Di Jalan Panglima Sudirman, Nganjuk, Shm",Nganjuk,,,,100000 m²,
Rp 18 Miliar,Rp 92 Jutaan (Tenor 20 Tahun),"Rumah Hitung Tanah Pusat Kota Surabaya, Hanya Selangkah Menuju Tunjungan Plaza",Surabaya,4,3,,493 m²,400 m²
"Rp 18,5 Miliar",Rp 95 Jutaan (Tenor 20 Tahun),PREMIUM KUPANG INDAH,Surabaya,6,5,,1016 m²,1000 m²
"Rp 2,2 Miliar Total",Rp 11 Jutaan (Tenor 20 Tahun),"Rumah Tua Hitung Tanah, Lokasi Straregis , Jalanan Lebar",Jakarta Barat,,,,132 m²,
"Rp 49,9 Miliar",Rp 256 Jutaan (Tenor 20 Tahun),Hot Sale For Sale Luxury Villa  with Ocean View at Gianyar area Close to Bypass Gianyar,Gianyar,7,12,4,1500 m²,1300 m²
"Rp 6,5 Miliar Total",Rp 33 Jutaan (Tenor 20 Tahun),Ruko Nol Jalan Raya Merr Surabaya - Ruko Icon 21 Merr,Surabaya,,2,,42 m²,250 m²
Rp 5 Miliar Total,Rp 25 Jutaan (Tenor 20 Tahun),Pabrik Plastik Kemasan Makanan Di Banyumas,Banyumas,,3,,2000 m²,1900 m²
Rp 12 Miliar Total,Rp 61 Jutaan (Tenor 20 Tahun),"Gudang Commpark, Kawasan Kota Wisata Cibubur",Bogor,,1,1,518 m²,265 m²
Rp 840 Juta,Rp 4 Jutaan (Tenor 20 Tahun),Rumah Dijual di Gading Serpong Tangerang,Tangerang,2,2,,32 m²,40 m²
Rp 2 Miliar,Rp 10 Jutaan (Tenor 20 Tahun),"Rumah Springville Residence Bekasi, Furnish Cakep",Bekasi,6,5,,120 m²,300 m²
"Rp 1,97 Miliar",Rp 10 Jutaan (Tenor 20 Tahun),Rumah Kos Ekslusif Bunga Bunga Suhat Malang Kota,Malang,10,10,2,85 m²,131 m²
"Rp 2,7 Juta /m²",Rp 20 Ribuan (Tenor 20 Tahun),Tanah Kavling Ideal 78m2 Shm Ready Siap Bangun,Sukoharjo,,,,78 m²,
Rp 385 Juta,Rp 1 Jutaan (Tenor 20 Tahun),"Rumah siap dihuni daerah Cilame, Hj. Gofur",Bandung,2,1,,62 m²,36 m²
Rp 1 Miliar Total,Rp 5 Jutaan (Tenor 20 Tahun),"TANAH LUAS STRATEGIS JL.SUKABUMI KALIGANGSA, MARGADANA TEGAL JAWA TENGAH",Tegal,,,,660 m²,
"Rp 6,2 Miliar",Rp 31 Jutaan (Tenor 20 Tahun),"Rumah Mewah 2 Lantai, Hunian Ideal Dekat Mall Kelapa Gading",Jakarta Utara,4,4,1,200 m²,250 m²
"Rp 2,4 Juta /m²",Rp 20 Ribuan (Tenor 20 Tahun),Dijual Tanah Komersial Cocok Untuk Buat Villa Letak Sangat Strategis Dikelilingi Hotel Dan Villa,Lombok Tengah,,,,780 m²,
"Rp 3,3 Miliar Total",Rp 16 Jutaan (Tenor 20 Tahun),Ruko Strategis dekat Tol dan Kawasan Niaga serta Perumahan,Tangerang,,2,,54 m²,135 m²
"Rp 7,72 Miliar",Rp 39 Jutaan (Tenor 20 Tahun),"Jual Tanah + Rumah Makan di Raya Ijen, Banyuwangi",Banyuwangi,4,3,4,4294 m²,2000 m²
"Rp 1,65 Miliar",Rp 8 Jutaan (Tenor 20 Tahun),"Hunian Grand Pakuwon Cluster Canberra, Modern, Nyaman, Murah",Surabaya,3,2,1,100 m²,90 m²
"Rp 1,65 Miliar",Rp 8 Jutaan (Tenor 20 Tahun),"Hunian Grand Pakuwon Cluster Canberra, Modern, Nyaman, Murah",Surabaya,3,2,1,100 m²,90 m²
Rp 1 Juta /m²,Rp 10 Ribuan (Tenor 20 Tahun),Jual Tanah Nol Jalan Raya Daendles Wedung Lamongan,Lamongan,,,,10210 m²,
Rp 450 Ribu /m²,Rp 10 Ribuan (Tenor 20 Tahun),DIJUAL TANAH SUBUR & STRATEGIS DI KARAWANG BARAT,Karawang,,,,22000 m²,
Rp 2 Juta /m²,Rp 20 Ribuan (Tenor 20 Tahun),Dijual Tanah Datar Di Jl Lintas Sumatera Lampung Tengah DM15943,Lampung Tengah,,,,10000 m²,
Rp 925 Juta,Rp 4 Jutaan (Tenor 20 Tahun),Dijual Rumah Murah Siap Huni Halaman Luas Dekat Jln.wonosari,Bantul,4,3,3,400 m²,250 m²
"Rp 2,3 Miliar Total",Rp 11 Jutaan (Tenor 20 Tahun),"Pergudangan 88 Pattene Cluster Green Park Blok D No. 3, 5 dan 7 Lokasi strategis",Makassar,,2,,675 m²,540 m²
"Rp 5,23 Miliar Total",Rp 26 Jutaan (Tenor 20 Tahun),"2,63 Hectare Land in Negara, Jembrana, Quiet Area, Suitable for Plantation",Jembrana,,,,26300 m²,
Rp 500 Ribu /m²,Rp 10 Ribuan (Tenor 20 Tahun),Tanah di Serang Banten Cocok Untuk Perumahan Luas 15 Hektar,Serang,,,,150000 m²,
Rp 7 Juta /m²,Rp 40 Ribuan (Tenor 20 Tahun),"Tanah Luas di Krukut, Dekat Tol Cijago",Depok,,,,2090 m²,
Rp 350 Juta,Rp 1 Jutaan (Tenor 20 Tahun),"Rumah Jalan Adi Sucipto Gang Sagu, Kubu Raya Pontianak",Kubu Raya,2,1,,157 m²,157 m²
"Rp 2,2 Miliar",Rp 11 Jutaan (Tenor 20 Tahun),Dijual Villa Cantik Posisi Hoek Di Sibolangit Brastagi,Deli Serdang,3,2,1,367 m²,150 m²
Rp 45 Juta /are,Rp 240 Ribuan (Tenor 20 Tahun),Tanah Jl Raya Babahan Penebel Tabanan Cocok Utk Investasi,Tabanan,,,,1600 m²,
Rp 5 Juta /are,Rp 30 Ribuan (Tenor 20 Tahun),Tanah Jl Pelabuhan Pekutatan Jembrana Cocok Dibangun Villa,Jembrana,,,,4600 m²,
"Rp 2,58 Miliar Total",Rp 13 Jutaan (Tenor 20 Tahun),Gudang Di Kawasan Pergudangan Terintegrasi Dan Terbesar Dekat Ikn,Balikpapan,,1,2,180 m²,234 m²
"Rp 1,1 Miliar Total",Rp 5 Jutaan (Tenor 20 Tahun),Di Jual Cepat Ruko 2 Lantai Jayapura,Jayapura,,2,3,216 m²,360 m²
Rp 800 Juta,Rp 4 Jutaan (Tenor 20 Tahun),"Rumah Butuh Minim Renovasi Semi Furnished HGB Biak Barat, Biak Numfor",Biak Numfor,1,1,,100 m²,80 m²
Rp 30 Juta,Rp 160 Ribuan (Tenor 20 Tahun),Tanah Lokasi Strategis Dekat Dengan Lrt Manggarai,Jakarta Selatan,,,,472 m²,
Rp 8 Miliar,Rp 41 Jutaan (Tenor 20 Tahun),Dijual Villa Coolibah di Puncak Bogor 10 Bedroom Private Pool,Bogor,10,3,4,2900 m²,970 m²
"Rp 5,95 Miliar",Rp 30 Jutaan (Tenor 20 Tahun),Rumah Tinggal Dan Produksi Sarang Burung Panjaitan Bondowoso,Bondowoso,4,4,,909 m²,700 m²
"Rp 1,75 Miliar",Rp 9 Jutaan (Tenor 20 Tahun),Dijual Rumah Wisata Bukit Mas Notredame Garden Suites,Surabaya,3,3,,66 m²,137 m²
Rp 600 Juta Total,Rp 3 Jutaan (Tenor 20 Tahun),Dijual 5 Unit Ruko Kompleks Grand Arowana City Jl Lintas Bagan Batu Riau Km 6 Rokan Hilir Rp. 600 Juta unit,Rokan Hilir,,,,150 m²,200 m²
"Rp 3,5 Juta /m²",Rp 20 Ribuan (Tenor 20 Tahun),"Dijual tanah luas 864M2 sudah tembok keliling Jalan Medan Tenggara 3,Kelurahan Binjai.Medan",Medan,,,,864 m²,
Rp 30 Miliar Total,Rp 154 Jutaan (Tenor 20 Tahun),Dijual cepat Gudang dan Tanah di Sumedang Jakarta Barat,Sumedang,,2,,4420 m²,350 m²
"Rp 7,3 Miliar Total",Rp 37 Jutaan (Tenor 20 Tahun),GUDANG AEROPOLIS+kantor 2 lantai 5 mnit bandara,Jakarta Barat,,,,480 m²,463 m²
Rp 500 Juta /are,Rp 2 Jutaan (Tenor 20 Tahun),Tanah Pererenan Nyanyi 300m2 315m2 Kedungu Siap Bangun,Tabanan,,,,300 m²,
Rp 110 Ribu /m²,Rp 10 Ribuan (Tenor 20 Tahun),"Tanah SHM LT 7,1 Ha Murah Kebun Teh Bawang Wonosobo Dieng",Wonosobo,,,,71000 m²,
Rp 105 Juta,Rp 550 Ribuan (Tenor 20 Tahun),Tanah Kosong Daerah Kebun Dan Pertanian,Tabanan,,,,10100 m²,
Rp 450 Juta,Rp 2 Jutaan (Tenor 20 Tahun),Rumah Siap Huni Dekat Kota di Singkawang,Singkawang,3,2,,276 m²,200 m²
Rp 650 Juta,Rp 3 Jutaan (Tenor 20 Tahun),Rumah 2 Lantai Siap Huni Di Cibinong Bogor,Bogor,3,2,1,65 m²,55 m²
"Rp 3,95 Miliar",Rp 20 Jutaan (Tenor 20 Tahun),Dijual Cepat Rumah Di Dlm Cluster Golden Park Lekong Bsd,Tangerang,3,3,3,309 m²,310 m²
Rp 65 Miliar Total,Rp 334 Jutaan (Tenor 20 Tahun),"DIJUAL PABRIK LUAS DI MUARA BARU,JAKARTA UTARA",Jakarta Utara,,4,6,3430 m²,2218 m²
"Rp 2,9 Miliar",Rp 14 Jutaan (Tenor 20 Tahun),"DIJUAL RUMAH 2 LANTAI DI PERUMAHAN GADING SERPONG CLUSTER OLEASTER,TANGERANG",Tangerang,4,2,2,191 m²,180 m²
"Rp 8,8 Miliar Total",Rp 45 Jutaan (Tenor 20 Tahun),"JUAL MURAH Gudang Siao Pakai Sukorejo Tulungagung Cocok utk Pabrik, Gudang, Garasi Truk Bis dll",Tulungagung,,,6,10305 m²,4334 m²
"Rp 3,5 Juta /m²",Rp 20 Ribuan (Tenor 20 Tahun),Tanah Kavling Di Komplek Pwi Cipaku Bogor,Bogor,,,,200 m²,
"Rp 2,8 Miliar",Rp 14 Jutaan (Tenor 20 Tahun),"Gelong Baru Barat Tomang.rumah Dijual Rp 2,8 Miliar",Jakarta Barat,4,2,,78 m²,140 m²
Rp 10 Juta /m²,Rp 60 Ribuan (Tenor 20 Tahun),Tanah Kavling Di Pinang Ranti jakarta Timur.Dijual !!,Jakarta Timur,,,,500 m²,
Rp 350 Ribu /m²,Rp 10 Ribuan (Tenor 20 Tahun),Jual Tanah Cocok Untuk Tambak Budidaya Ikan Di Dampyak.tegal,Tegal,,,,9639 m²,
Rp 800 Juta,Rp 4 Jutaan (Tenor 20 Tahun),jatisari bekasi.rumah klaster dijual Rp.850 juta nego,Bekasi,2,1,1,72 m²,50 m²
"Rp 9,8 Miliar",Rp 50 Jutaan (Tenor 20 Tahun),Rumah Waringin Permai Hoek Bagus Utk Usaha,Jakarta Timur,7,4,,590 m²,200 m²
Rp 60 Juta /m²,Rp 310 Ribuan (Tenor 20 Tahun),Tanah Komersil Jalan Mt Haryono Ijin 24 Lantai Dijual 60 Juta Per M,Jakarta Selatan,,,,7877 m²,
Rp 765 Juta,Rp 3 Jutaan (Tenor 20 Tahun),Dijual Rumah Minimalis Duta Harapan Dekat Sumarecon Bekasi,Bekasi,3,1,1,72 m²,60 m²
Rp 700 Ribu /m²,Rp 10 Ribuan (Tenor 20 Tahun),Tanah Kawasan Industri Mulai 1Ha SHM Di Pabedilan Cirebon,Cirebon,,,,560000 m²,
"Rp 1,15 Miliar",Rp 5 Jutaan (Tenor 20 Tahun),Upgrade Hidupmu. Rumah Nyaman Kopo Permai Nego Sampe Jadi,Bandung,4,3,,200 m²,120 m²
"Rp 2,5 Miliar",Rp 12 Jutaan (Tenor 20 Tahun),Dijual Villa Mewah Pantai Kelungkung,Klungkung,3,3,,190 m²,150 m²
Rp 295 Juta Total,Rp 1 Jutaan (Tenor 20 Tahun),Dijual Tanah Pekarangan Di Dalam Komplek Perumahan Cluster Boyolali Kota,Boyolali,,,,136 m²,
Rp 230 Juta,Rp 1 Jutaan (Tenor 20 Tahun),Rumah Cantik Minimalis Siap Huni Di Teras Boyolali,Boyolali,2,1,1,60 m²,50 m²
Rp 45 Miliar Total,Rp 231 Jutaan (Tenor 20 Tahun),Pabrik Strategis 50 Meter Dari Jalan Utama Di Cirebon,Cirebon,,4,10,16000 m²,13000 m²
Rp 490 Juta,Rp 2 Jutaan (Tenor 20 Tahun),Rumah Bagus furniture komplit di dekat Jln Imogiri Barat,Bantul,3,2,1,90 m²,60 m²
Rp 11 Miliar Total,Rp 56 Jutaan (Tenor 20 Tahun),Ruko Siap Pakai di Arjuna Utara Jakarta Barat,Jakarta Barat,,3,4,235 m²,940 m²
Rp 11 Miliar Total,Rp 56 Jutaan (Tenor 20 Tahun),"Tanah Luas 1840 di Akordion Utara Tunggulwulung, Nol Jalan Raya",Malang,,,,1840 m²,
Rp 650 Juta,Rp 3 Jutaan (Tenor 20 Tahun),Rumah Siap Huni Minimalis Terawat di Satria Residence Tulungagung,Tulungagung,2,2,1,101 m²,81 m²
Rp 800 Juta,Rp 4 Jutaan (Tenor 20 Tahun),Dijual.murah Rumah Uk.9 X 15 Dekat Mall Trans Tanjung Bunga Makassar,Makassar,2,2,1,135 m²,99 m²
Rp 310 Juta,Rp 1 Jutaan (Tenor 20 Tahun),DiJUAL APARTEMEN EDUCITY TOWER STANFORD  TYPE STUDIO LANTAI 16,Surabaya,Studio,1,,,21 m²
Rp 750 Ribu /m²,Rp 10 Ribuan (Tenor 20 Tahun),Tanah di Jl. Yos Sudarso 144800 m² HGB dekat Pelabuhan,Kupang,,,,144800 m²,
"Rp 1,3 Miliar",Rp 6 Jutaan (Tenor 20 Tahun),"Rumah Cluster Murah 2 Lantai Di Samping Kampus Ui Depok, Termasuk Biaya Biaya, Banyak Diskon, Lokasi Sangat Strategis Terhubung Tol Cijago, Tol Desari & Tol Jagorawi",Depok,3,2,1,72 m²,84 m²
Rp 65 Miliar Total,Rp 334 Jutaan (Tenor 20 Tahun),Jual cepat super murah pabrik di pasuruan,Pasuruan,,3,,31000 m²,13500 m²
"Rp 3,7 Miliar",Rp 19 Jutaan (Tenor 20 Tahun),Villa Beserta Isinya Kawasan TAMAN SAFARI Bogor,Bogor,4,3,10,1385 m²,250 m²
Rp 525 Juta,Rp 2 Jutaan (Tenor 20 Tahun),Dijual Rumah Modern Villa Malibu Tegal Binangun Jakabaring Palembang,Palembang,1,1,,64 m²,34 m²
"Rp 5,5 Miliar Total",Rp 28 Jutaan (Tenor 20 Tahun),KOST DEKAT KIIC KARAWANG*,Karawang,,28,,376 m²,440 m²
Rp 25 Miliar Total,Rp 128 Jutaan (Tenor 20 Tahun),"PABRIK GARMENT AKTIF,  TINGGAL MELANJUTKAN, AREA INDUSTRI (ZONA MERAH) CEPER KLATEN. AKSES KONTAINER 40 FEET",Klaten,,,,3700 m²,2760 m²
Rp 19 Juta /m²,Rp 100 Ribuan (Tenor 20 Tahun),Kavling Komersial Bsd Ice 7300m2 Bisa Bangun 25 Lantai,Tangerang,,,,7300 m²,
"Rp 4,8 Miliar",Rp 24 Jutaan (Tenor 20 Tahun),DIJUAL RUMAH SAN ANTONIO PAKUWON CITY,Surabaya,5,4,2,200 m²,200 m²
"Rp 2,8 Miliar",Rp 14 Jutaan (Tenor 20 Tahun),Dijual Villa Modern Pering Gianyar,Gianyar,3,3,,254 m²,120 m²
"Rp 2,95 Miliar",Rp 15 Jutaan (Tenor 20 Tahun),DIJUAL APARTEMEN LLOYD ALAM SUTERA 2 BR FURNISHED TOWER Q,Tangerang,2,2,,,99 m²
"Rp 33,6 Miliar Total",Rp 173 Jutaan (Tenor 20 Tahun),"TANAH STRATEGIS TENGAH KOTA SOLO, DENGAN LEBAR DEPAN 20 METER. DEKAT STASIUN BALAPAN , SMA WARGA, DAN PASAR GEDE",Solo,,,,2695 m²,
Rp 425 Juta /are,Rp 2 Jutaan (Tenor 20 Tahun),Tanah Kavling Harga Ekonomis View Sawah diJalan Pantai Yeh Gangga,Tabanan,,,,150 m²,
Rp 350 Juta /are,Rp 1 Jutaan (Tenor 20 Tahun),"tanah kavling exclusive di yeh gangga bongan, tabanan",Tabanan,,,,260 m²,
"Rp 1,7 Miliar",Rp 8 Jutaan (Tenor 20 Tahun),Modern Industrial Rumah 2 Lantai Kebonsari Elveka Surabaya Under Appraisal Cocok Utk Kantor,Surabaya,3,3,7,150 m²,250 m²
"Rp 2,1 Miliar Total",Rp 10 Jutaan (Tenor 20 Tahun),Ruko 2 lantai dekat sekolah BPK Penabur Gading Serpong,Tangerang,,1,,66 m²,109 m²
Rp 17 Miliar Total,Rp 87 Jutaan (Tenor 20 Tahun),Gudang + Bangunan Kantor + Rumah Induk,Karanganyar,,,,2750 m²,2000 m²
"Rp 2,7 Miliar",Rp 13 Jutaan (Tenor 20 Tahun),Dijual Rumah Hook 2 Muka Full Furnished Di Graha Padma Semarang,Semarang,3,3,3,270 m²,71 m²
"Rp 6,5 Miliar Total",Rp 33 Jutaan (Tenor 20 Tahun),"Gudang Dgn Tanah Luas, Area Batujajar, Akses Container",Bandung Barat,,,,2000 m²,225 m²
"Rp 1,5 Juta /m²",Rp 10 Ribuan (Tenor 20 Tahun),"Tanah Area Wisata, Dekat Pulau Komodo, Pinggir Pantai",Manggarai Barat,,,,16000 m²,
"Rp 3,5 Miliar",Rp 18 Jutaan (Tenor 20 Tahun),"Villa+tanah+cafe di mainroad Rancabali Ciwidey, bagus, siap pakai. Lokasi strategis, pinggir jalan raya ramai",Bandung,,,,650 m²,400 m²
"Rp 9,6 Miliar Total",Rp 49 Jutaan (Tenor 20 Tahun),"Tanah Lok Strategis, Pggr Jln National KADIPATEN, Msk Container",Majalengka,,,,8000 m²,
Rp 175 Juta,Rp 910 Ribuan (Tenor 20 Tahun),Rumah Murah Tanpa Dp Subsidi Solear 1jt All In 2 Menit Ke Stasiun Kereta Cikoya Dekat Citra Raya Maja Dan Permata Mutiara Maja,Tangerang,2,1,1,60 m²,30 m²
Rp 800 Juta,Rp 4 Jutaan (Tenor 20 Tahun),Rumah 2lt Murah Panorama Cibodas Tangerang,Tangerang,3,2,,72 m²,144 m²
Rp 36 Miliar Total,Rp 185 Jutaan (Tenor 20 Tahun),TANAH POSISI HOOK SIAP BANGUN TENGAH KOTA SAMARINDA,Samarinda,,,,2930 m²,
"Rp 5,8 Miliar Total",Rp 29 Jutaan (Tenor 20 Tahun),Tanah Pinggir Jalan Siap Bangun Tengah Kota Samarinda,Samarinda,,,,705 m²,
"Rp 3,9 Miliar",Rp 20 Jutaan (Tenor 20 Tahun),Dijual Kos Baru View Sawah Dalung Permai Kuta Utara,Badung,11,11,,200 m²,215 m²
Rp 45 Miliar Total,Rp 231 Jutaan (Tenor 20 Tahun),Gudang dan Kantor Siap Pakai Derwati Bandung,Bandung,,,,4520 m²,3000 m²
"Rp 1,2 Miliar",Rp 6 Jutaan (Tenor 20 Tahun),Dijual Rumah Cluster Kedamaian Bandar Lampung,Bandar Lampung,3,2,,105 m²,145 m²
Rp 16 Miliar Total,Rp 82 Jutaan (Tenor 20 Tahun),Dijual Gedung Kantor di Jalan Jembatan 3 Raya 832 m HGB Bagus,Jakarta Barat,,,,832 m²,1040 m²
"Rp 1,75 Miliar",Rp 9 Jutaan (Tenor 20 Tahun),Dijual Rumah Lantai 2 Karang Sari,Denpasar,3,4,1,139 m²,116 m²
"Rp 1,6 Miliar",Rp 8 Jutaan (Tenor 20 Tahun),Rumah Murah Raffles Hills Cibubur,Depok,3,2,1,98 m²,150 m²
Rp 4 Miliar Total,Rp 20 Jutaan (Tenor 20 Tahun),Ruko murah siap pakai,Jakarta Utara,,3,,60 m²,183 m²
"Rp 1,3 Miliar Total",Rp 6 Jutaan (Tenor 20 Tahun),Tanah Strategis Depan Pom Bensin Raya Kediri Blitar Ponggok Murah,Blitar,,,,545 m²,
Rp 3 Miliar,Rp 15 Jutaan (Tenor 20 Tahun),Rumah Usaha Jual Strategis Jaksa Agung Suprapto Banyuwangi Kota,Banyuwangi,9,3,3,336 m²,200 m²
"Rp 3,5 Miliar Total",Rp 18 Jutaan (Tenor 20 Tahun),Ruko 3 Lantai Untuk Usaha Lokasi Padat Penduduk Di Monang Maning,Denpasar,,3,1,100 m²,200 m²
"Rp 3,65 Miliar",Rp 18 Jutaan (Tenor 20 Tahun),MODERN VILLA DENGAN CLUSTER ONE GATE SYSTEM,Badung,3,3,,131 m²,136 m²
Rp 40 Miliar Total,Rp 205 Jutaan (Tenor 20 Tahun),RESORT 10 BEDROOM MEWAH DAN RAMAI,Gianyar,,11,,2300 m²,1000 m²
"Rp 7,5 Miliar Total",Rp 38 Jutaan (Tenor 20 Tahun),TANAH CANTIK DAN SEMPURNA DI TENGAH HAMPARAN SAWAH DEKAT PANTAI YEH GANGGA,Tabanan,,,,2000 m²,
"Rp 4,35 Miliar Total",Rp 22 Jutaan (Tenor 20 Tahun),Ruko 3 Lantai Strategis Pinggir Jalan Utama Taman Griya Jimbaran,Badung,,3,1,100 m²,210 m²
Rp 1 Miliar,Rp 5 Jutaan (Tenor 20 Tahun),Hot Listing!,Samarinda,2,2,,138 m²,65 m²
"Rp 3,95 Miliar",Rp 20 Jutaan (Tenor 20 Tahun),Gudang Makassar Jl Ir Sutami Siap Pakai,Makassar,,1,,920 m²,900 m²
Rp 25 Miliar Total,Rp 128 Jutaan (Tenor 20 Tahun),Ex pabrik arang batok matuari bitung sulawesi utara,Bitung,,,,53300 m²,5700 m²
Rp 21 Miliar Total,Rp 108 Jutaan (Tenor 20 Tahun),Ex pabrik kesamben jombang,Jombang,,2,,33337 m²,20000 m²
Rp 36 Miliar Total,Rp 185 Jutaan (Tenor 20 Tahun),Komplek industri jababeka gudang lt 5000,Bekasi,,2,,5000 m²,3597 m²
"Rp 3,5 Miliar Total",Rp 18 Jutaan (Tenor 20 Tahun),Ex Pabrik Raya Trowulan Hit Tanah,Mojokerto,,2,,1430 m²,500 m²
Rp 105 Juta Total,Rp 550 Ribuan (Tenor 20 Tahun),Pemakaman Internasional Lestari Memorial Park Tangerang,Tangerang,,,,12 m²,
"Rp 1,85 Miliar Total",Rp 9 Jutaan (Tenor 20 Tahun),Dijual Ruko du Komplek Pertokoan Bukit Kemuning Sei Beduk,Batam,,6,2,172 m²,100 m²
Rp 873 Juta,Rp 4 Jutaan (Tenor 20 Tahun),Jual Cepat Rumah Joglo Tanah Luas Shm Di Minggir Sleman,Sleman,3,2,6,778 m²,463 m²
"Rp 1,5 Juta /m²",Rp 10 Ribuan (Tenor 20 Tahun),Dijual Tanah Strategis Dekat Pintu Tol Jomin Di Cikampek,Purwakarta,,,,122915 m²,
"Rp 3,5 Juta /m²",Rp 20 Ribuan (Tenor 20 Tahun),TANAH KALIURANG KM 9 DIJUAL CEPAT akses Mobil PAPASAN,Magelang,,,,147 m²,
Rp 4 Miliar,Rp 20 Jutaan (Tenor 20 Tahun),Dijual Rumah Lokasi Mojoagung Jombang Sudah Shm,Jombang,4,3,5,1355 m²,300 m²
"Rp 10,5 Miliar",Rp 54 Jutaan (Tenor 20 Tahun),GAK USAH RAGU LANGSUNG BELI AJA RUMAH LUAS SAYAP VETERAN BANDUNG,Bandung,3,3,7,544 m²,400 m²
"Rp 1,88 Miliar Total",Rp 9 Jutaan (Tenor 20 Tahun),"Dijual Ruko Michelia, Gading Serpong 2lantai Hadap Jalan Antar Cluster, Cocok Untuk Usaha",Tangerang,,2,,63 m²,126 m²
"Rp 2,2 Juta /m²",Rp 20 Ribuan (Tenor 20 Tahun),Tanah Lokasi Bagus Di Blitar,Blitar,,,,2864 m²,
Rp 700 Ribu /m²,Rp 10 Ribuan (Tenor 20 Tahun),Tanah Dijual View Gunung Salak Dekat Tol,Bogor,,,,1400 m²,
Rp 200 Miliar,Rp 1 Miliaran (Tenor 20 Tahun),Sisa 1 Unit Progress Cluster Rumah Tengah Kota,Semarang,4,3,1,96 m²,119 m²
